Vegan cookbook for beginners;My husband is a type 2 diabetic and we wanted to explore the vegan diet option to help... First I will say that this cookbook has NO photos.  I am always a little disappointed by this, but seems like more and more cookbooks these days are photo-less.  :(  On the upside, there is a very good informational (in my opinion as a vegan newbee) forward in this book with useful info about substitutes and options... The recipes seem to be fairly straightforward (no culinary degree needed or super special equipment) and tasty.  I really love the chilled watermelon soup - it's more delicious than one might think. Wish the book had photos and a spiral back to help keep it open while in use, but even without that I think this cookbook is worth owning if you are interested in trying the vegan lifestyle.;1623152305;7
title;text;parent_asin;helpful_vote
Easy Vegan Breakfasts and lunches;"I am a Vegan beginner... so I was looking for cookbooks that were not too hard to follow and would offer some inspiration... this cookbook is great on all accounts.  So far, I haven't found anything too difficult or needing odd tools or ingredients so weird you can't find them...... so that's all a plus. It does say &#34;Easy Vegan&#34;... but just to be fair, I have found that vegan cooking can take a little more time for me as I am not accustom to it... yet...  I'm working on it.  One the best features in this cookbook are the photos!  So many cookbooks these days are without photos - which is not very inspiring - I mean - I get that the photos are expensive to add, but they make - or break a cookbook in my opinion.  One of our favorites is the peanut butter banana pancakes...  There are a lot of recipes using what you would expect... black beans, quinoa, lentils and the usual veggies and some nuts.  Honestly, if you're looking to venture into the possibility of a vegan diet, out of the 4 books I ordered, this one is the one I usually reach for.  Book and movie reviews are very subjective, and I get that.  I try to be as helpful as I can when reviewing such items.";162414263X;4
title;text;parent_asin;helpful_vote
Just saving my money book.;I bought this along with a piggy bank for my 6 year old grandson as he will now be receiving an allowance!  He is reading very well and so I thought we would enjoy this introduction together. We will read this book together and I look forward to the discussions! I never hesitate to update my reviews should new info seem useful.;0060835575;0
title;text;parent_asin;helpful_vote
dice games book;purchased to go with a lawn dice set as a gift at christmas for a group of 3 boys, 4yrs, 8yrs and 12 yrs.  They have every toy ever thought of and a lot electronics.  So the dice and this book were a departure.  However, I hear, they do play with the dice - the older boys read this book to try new games.  So, I consider this a win win win.  They are reading, learning new games, playing outside together and nothing takes batteries.  :);1507749198;14
title;text;parent_asin;helpful_vote
paper bag princess;"First read this to my daughter years and years ago when she was about 8....  Had an occasion to bring a book to girl baby shower where they asked for your favorite kid book.  I have always loved that the princess in this story did not &#34;need&#34; a prince to be happy.  A good lesson and a great story for all little girls.  I never hesitate to update my reviews should new info seem useful, nor do I shy away from answering comments/questions.  I do NOT receive compensation of ANY kind for my reviews.  My purchases are VERIFIED, FULL price and 100% independent.  As are my reviews!  They are fully my opinion, which could differ from yours - and that's ok.  Happy shopping!";0920236162;1
title;text;parent_asin;helpful_vote
Ball Complete Book of Home Preserving;I am just a beginner and I find this book to very helpful so far.  There are some pictures, lots of recipes and a lot of useful in about canning in general.  I purchases a steam bath pot instead of pressure cooker (too much worry for me) and I learned it takes a bit longer using the steam bath, but still ok.  I really want to try to can my own organic tomatoes... AND some fresh caught Halibut!  As I begin to experiment I plan to update my review with any useful info.;0778801314;1
title;text;parent_asin;helpful_vote
daughter loves;"purchased this and some others with colored pencils and pens for my (adult) daughter when she was recovering from a illness... she was thrilled.  She reports that it is relaxing... soothing... and chases the blues right away. Who would have known?  Anyway... she loved coloring as a child.. and apparently it's not such a bad thing to revert to some &#34;childish&#34; things once in a while... :)";1780671067;0
title;text;parent_asin;helpful_vote
Great start;"I am new to FODMAP eating (per my Gastro doc) and this is good book to help with you basics and a menu.  I will say that most of the recipes don't really interest me - but I just tweak them to work for me and sometimes it helps to have some inspiration when dealing with new ways of eating.  It does also give you some lists of high and low FODMAP foods, which can be helpful when starting out. There are pictures too, which is always helpful when looking at food.  The lists are a bit overwhelming and if you read the &#34;prep&#34; before next week you might not even start.  But I guess it depends on how organized and dedicated you are!  Honestly, it's worth it to have as a reference.  I always update if there is something that needs to be said.";1623154200;7
